Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-04-23,164.05,164.84,161.08,162.89,53721100.0,0.0,1.0,21.0827114716,21.1842374823,20.7010250768,20.9336353039,376047700.0
2008-04-24,165.31,169.98,159.194,168.94,60573800.0,0.0,1.0,21.244639033,21.8447991218,20.4586477903,21.7111446267,424016600.0
2008-04-25,170.6,171.1,166.42,169.73,35445500.0,0.0,1.0,21.9244777632,21.988734732,21.3872895038,21.8126706374,248118500.0
2008-04-28,169.74,173.75,169.13,172.24,28114800.0,0.0,1.0,21.8139557768,22.3292966668,21.7355622748,22.1352406209,196803600.0
2008-04-29,171.11,175.66,170.25,175.05,32981300.0,0.0,1.0,21.9900198714,22.5747582877,21.879497885,22.4963647857,230869100.0
2008-04-30,176.26,180.0,172.92,173.95,40697300.0,0.0,1.0,22.6518666503,23.1325087771,22.2226300985,22.3549994543,284881100.0
2008-05-01,175.01,180.0,174.86,180.0,32270600.0,0.0,1.0,22.4912242282,23.1325087771,22.4719471376,23.1325087771,225894200.0
2008-05-02,180.31,181.92,178.55,180.94,35931500.0,0.0,1.0,23.1723480978,23.3792555374,22.9461635675,23.2533118785,251520500.0
2008-05-05,181.81,185.31,181.05,184.73,30519900.0,0.0,1.0,23.3651190042,23.814917786,23.2674484116,23.7403797022,213639300.0
2008-05-06,184.56,187.12,182.18,186.66,32816800.0,0.0,1.0,23.7185323328,24.0475280132,23.4126691612,23.9884116019,229717600.0
2008-05-07,186.13,188.2,180.54,182.59,41326200.0,0.0,1.0,23.9202992149,24.1863230658,23.2019063034,23.4653598756,289283400.0
2008-05-08,183.75,186.5,183.07,185.06,32110200.0,0.0,1.0,23.6144360433,23.9678493718,23.5270465657,23.7827893016,224771400.0
2008-05-09,183.18,184.25,181.37,183.45,24038300.0,0.0,1.0,23.5411830988,23.6786930121,23.3085728717,23.575881862,168268100.0
2008-05-12,185.12,188.87,182.85,188.16,29234400.0,0.0,1.0,23.7905001379,24.2724274041,23.4987734994,24.1811825083,204640800.0
2008-05-13,188.6,191.45,187.86,189.96,29401300.0,0.0,1.0,24.2377286409,24.6039933632,24.142628327,24.4125075961,205809100.0
2008-05-14,191.29,192.24,185.57,186.26,32743700.0,0.0,1.0,24.5834311332,24.7055193739,23.8483314098,23.9370060268,229205900.0
2008-05-15,186.78,189.9,184.2,189.73,31186000.0,0.0,1.0,24.0038332744,24.4047967598,23.6722673152,24.3829493904,218302000.0
2008-05-16,190.3,190.3,187.0,187.6201,27348900.0,0.0,1.0,24.4562023349,24.4562023349,24.0321063407,24.1117978334,191442300.0
2008-05-19,187.9,188.69,181.3,183.6,33779300.0,0.0,1.0,24.1477688845,24.2492948953,23.299576896,23.5951589526,236455100.0
2008-05-20,181.83,186.16,180.12,185.9,34637500.0,0.0,1.0,23.367689283,23.924154633,23.1479304496,23.8907410092,242462500.0
2008-05-21,185.61,188.0,176.25,178.19,41344900.0,0.0,1.0,23.8534719673,24.1606202783,22.6505815109,22.89989855,289414300.0
2008-05-22,179.18,181.33,172.0,177.05,43097700.0,0.0,1.0,23.0271273482,23.3034323142,22.1043972759,22.753392661,301683900.0
2008-05-23,180.75,181.99,177.8,181.17,32389900.0,0.0,1.0,23.2288942303,23.388251513,22.8497781143,23.2828700842,226729300.0
2008-05-27,182.8,186.43,181.84,186.43,28210900.0,0.0,1.0,23.4923478025,23.9588533962,23.3689744224,23.9588533962,197476300.0
2008-05-28,187.49,187.95,183.72,187.01,26570700.0,0.0,1.0,24.0950781701,24.1541945814,23.6105806252,24.03339148,185994900.0
2008-05-29,186.93,188.2,185.5,186.69,23113800.0,0.0,1.0,24.023110365,24.1863230658,23.8393354342,23.99226702,161796600.0
2008-05-30,187.5,189.54,187.38,188.75,21792300.0,0.0,1.0,24.0963633095,24.3585317423,24.080941637,24.2570057315,152546100.0
2008-06-02,188.5,189.65,184.53,186.1,24280000.0,0.0,1.0,24.2248772471,24.3726682754,23.7146769147,23.9164437968,169960000.0
2008-06-03,186.9,188.2,182.3354,185.37,26804300.0,0.0,1.0,24.0192549469,24.1863230658,23.4326402271,23.8226286223,187630100.0
2008-06-04,184.0,187.09,183.23,185.19,25963700.0,0.0,1.0,23.6465645277,24.043672595,23.5476087957,23.7994961135,181745900.0
2008-06-05,186.25,189.84,185.7,189.43,26980200.0,0.0,1.0,23.9357208874,24.3970859236,23.8650382217,24.3443952091,188861400.0
2008-06-06,188.0,189.95,185.55,185.64,34515100.0,0.0,1.0,24.1606202783,24.4112224567,23.8457611311,23.8573273854,241605700.0
2008-06-09,184.92,184.94,175.75,181.61,67442600.0,0.0,1.0,23.7647973503,23.7673676291,22.5863245421,23.3394162167,472098200.0
2008-06-10,180.33,186.78,179.02,185.64,40747900.0,0.0,1.0,23.1749183765,24.0038332744,23.0065651182,23.8573273854,285235300.0
2008-06-11,184.34,186.0,179.59,180.81,34341100.0,0.0,1.0,23.6902592665,23.903592403,23.0798180627,23.2366050666,240387700.0
2008-06-12,181.45,182.6,171.2,173.26,46726200.0,0.0,1.0,23.3188539867,23.466645015,22.0015861258,22.2663248373,327083400.0
2008-06-13,171.5,174.16,165.31,172.37,48069900.0,0.0,1.0,22.0401403071,22.3819873812,21.244639033,22.1519474328,336489300.0
2008-06-16,171.25,177.9,169.07,176.84,37561800.0,0.0,1.0,22.0080118227,22.862629508,21.7278514386,22.7264047341,262932600.0
2008-06-17,178.17,181.99,177.41,181.43,32130600.0,0.0,1.0,22.8973282712,23.388251513,22.7996576786,23.3162837079,224914200.0
2008-06-18,181.0,182.2,177.35,178.75,28981000.0,0.0,1.0,23.2610227148,23.4152394399,22.7919468423,22.971866355,202867000.0
2008-06-19,178.48,182.34,176.8,180.9,28283900.0,0.0,1.0,22.9371675919,23.4332313912,22.7212641766,23.248171321,197987300.0
2008-06-20,176.55,181.0,175.0,175.27,31727400.0,0.0,1.0,22.6891356922,23.2610227148,22.4899390888,22.524637852,222091800.0
2008-06-23,174.78,175.88,171.56,173.16,23063600.0,0.0,1.0,22.4616660226,22.603031354,22.0478511433,22.2534734436,161445200.0
2008-06-24,172.06,175.78,171.63,173.25,22212400.0,0.0,1.0,22.1121081122,22.5901799602,22.056847119,22.265039698,155486800.0
2008-06-25,174.5,178.83,173.88,177.39,23016100.0,0.0,1.0,22.42568212,22.98214747,22.3460034787,22.7970873998,161112700.0
2008-06-26,174.14,174.844,168.01,168.26,31057500.0,0.0,1.0,22.3794171025,22.4698909146,21.5916266647,21.6237551491,217402500.0
2008-06-27,166.44,170.57,164.15,170.09,37223200.0,0.0,1.0,21.3898597826,21.9206223451,21.0955628653,21.858935655,260562400.0
2008-06-30,170.04,172.0,166.62,167.44,24435600.0,0.0,1.0,21.8525099581,22.1043972759,21.4129922913,21.5183737202,171049200.0
2008-07-01,164.05,174.72,164.0,174.68,39688600.0,0.0,1.0,21.0827114716,22.4539551863,21.0762857747,22.4488146288,277820200.0
2008-07-02,175.05,177.45,168.1788,168.18,29911400.0,0.0,1.0,22.4963647857,22.8047982361,21.6133198173,21.6134740341,209379800.0
2008-07-03,169.59,172.17,165.75,170.12,18691500.0,0.0,1.0,21.7946786862,22.1262446453,21.3011851656,21.8627910731,130840500.0
2008-07-07,173.0,177.13,171.9,175.16,29299700.0,0.0,1.0,22.2329112135,22.763673776,22.0915458821,22.5105013189,205097900.0
2008-07-08,175.4,179.7,172.7401,179.55,31726800.0,0.0,1.0,22.5413446639,23.0939545958,22.1995104412,23.0746775052,222087600.0
2008-07-09,180.25,180.91,174.14,174.25,31992000.0,0.0,1.0,23.1646372615,23.2494564604,22.3794171025,22.3935536356,223944000.0
2008-07-10,174.91,177.34,171.37,176.63,30024600.0,0.0,1.0,22.4783728345,22.790661703,22.0234334952,22.6994168072,210172200.0
2008-07-11,175.37,177.11,171.0,172.58,33214700.0,0.0,1.0,22.5374892458,22.7611034973,21.9758833382,22.1789353597,232502900.0
2008-07-14,175.37,179.3,173.08,173.88,31644800.0,0.0,1.0,22.5374892458,23.0425490207,22.2431923286,22.3460034787,221513600.0
2008-07-15,172.3,173.74,166.39,169.64,37144400.0,0.0,1.0,22.1429514572,22.3280115274,21.3834340857,21.801104383,260010800.0
2008-07-16,170.08,172.93,168.6,172.81,26706800.0,0.0,1.0,21.8576505156,22.2239152379,21.6674498879,22.2084935654,186947600.0
2008-07-17,174.09,174.98,171.39,171.81,27054500.0,0.0,1.0,22.3729914056,22.4873688101,22.0260037739,22.0799796277,189381500.0
2008-07-18,168.21,169.65,165.0,165.15,31014800.0,0.0,1.0,21.6173294522,21.8023895224,21.2047997123,21.224076803,217103600.0
2008-07-21,166.9,167.5,161.12,166.29,48588200.0,0.0,1.0,21.4489761939,21.5260845565,20.7061656343,21.3705826919,340117400.0
2008-07-22,148.9,162.76,146.53,162.02,67128300.0,0.0,1.0,19.1357253162,20.916928492,18.8311472839,20.8218281781,469898100.0
2008-07-23,165.15,168.37,161.56,166.26,37920300.0,0.0,1.0,21.224076803,21.6378916822,20.7627117668,21.3667272738,265442100.0
2008-07-24,164.3,165.26,158.45,159.03,29986400.0,0.0,1.0,21.114839956,21.2382133361,20.3630334207,20.4375715046,209904800.0
2008-07-25,160.37,163.0,158.65,162.12,22629900.0,0.0,1.0,20.609780181,20.947771837,20.3887362083,20.8346795719,158409300.0
2008-07-28,162.18,162.47,154.02,154.4,27882600.0,0.0,1.0,20.8423904082,20.8796594501,19.7937166769,19.8425519732,195178200.0
2008-07-29,156.55,159.45,153.65,157.08,24431100.0,0.0,1.0,20.1188569392,20.4915473584,19.74616652,20.1869693261,171017700.0
2008-07-30,157.71,160.49,156.08,159.88,25899400.0,0.0,1.0,20.2679331069,20.6252018535,20.0584553885,20.5468083516,181295800.0
2008-07-31,157.7,162.2,156.98,158.95,22767800.0,0.0,1.0,20.2666479675,20.8449606869,20.1741179324,20.4272903896,159374600.0
2008-08-01,159.94,159.99,155.75,156.66,19451400.0,0.0,1.0,20.5545191878,20.5609448847,20.0160457891,20.1329934723,136159800.0
2008-08-04,156.58,157.9,152.91,153.23,21161700.0,0.0,1.0,20.1227123573,20.292350755,19.6510662061,19.6921906662,148131900.0
2008-08-05,155.5,160.8,154.82,160.64,24584700.0,0.0,1.0,19.9839173047,20.6650411742,19.8965278271,20.6444789442,172092900.0
2008-08-06,159.97,167.4,158.0,164.19,28264600.0,0.0,1.0,20.558374606,21.5132331627,20.3052021488,21.1007034228,197852200.0
2008-08-07,162.89,166.15,161.5,163.57,24013300.0,0.0,1.0,20.9336353039,21.3525907406,20.7550009306,21.0210247815,168093100.0
2008-08-08,163.86,169.65,163.75,169.55,25499900.0,0.0,1.0,21.0582938234,21.8023895224,21.0441572903,21.7895381287,178499300.0
2008-08-11,170.07,176.5,169.67,173.56,31832300.0,0.0,1.0,21.8563653762,22.6827099953,21.8049598012,22.3048790186,222826100.0
2008-08-12,173.52,179.29,173.51,176.73,29867100.0,0.0,1.0,22.2997384611,23.0412638814,22.2984533217,22.712268201,209069700.0
2008-08-13,177.98,180.0,175.9,179.3,30083800.0,0.0,1.0,22.872910623,23.1325087771,22.6056016327,23.0425490207,210586600.0
2008-08-14,178.33,180.45,177.84,179.32,25403600.0,0.0,1.0,22.9178905012,23.190340049,22.8549186718,23.0451192995,177825200.0
2008-08-15,179.04,179.75,175.05,175.74,25294700.0,0.0,1.0,23.009135397,23.1003802927,22.4963647857,22.5850394027,177062900.0
2008-08-18,175.57,177.81,173.82,175.39,19714800.0,0.0,1.0,22.5631920333,22.8510632536,22.3382926424,22.5400595245,138003600.0
2008-08-19,174.54,177.07,171.81,173.53,22007300.0,0.0,1.0,22.4308226775,22.7559629398,22.0799796277,22.3010236005,154051100.0
2008-08-20,174.7725,176.94,173.61,175.84,18105400.0,0.0,1.0,22.460702168,22.7392561279,22.3113047155,22.5978907965,126737800.0
2008-08-21,174.47,175.45,171.89,174.29,19276600.0,0.0,1.0,22.4218267019,22.5477703608,22.0902607428,22.3986941931,134936200.0
2008-08-22,175.82,177.5,175.57,176.79,15700400.0,0.0,1.0,22.5953205177,22.811223933,22.5631920333,22.7199790372,109902800.0
2008-08-25,176.15,176.23,171.66,172.55,17300900.0,0.0,1.0,22.6377301171,22.6480112322,22.0607025371,22.1750799416,121106300.0
2008-08-26,172.76,174.88,172.6101,173.64,15912500.0,0.0,1.0,22.2020678685,22.4745174163,22.1828036293,22.3151601336,111387500.0
2008-08-27,173.31,175.76,172.1909,174.67,17063600.0,0.0,1.0,22.2727505342,22.5876096815,22.1289305866,22.4475294894,119445200.0
2008-08-28,175.28,176.25,172.75,173.74,15406600.0,0.0,1.0,22.5259229914,22.6505815109,22.2007827291,22.3280115274,107846200.0
2008-08-29,172.96,173.5,169.0401,169.53,21403200.0,0.0,1.0,22.227770656,22.2971681824,21.7240088718,21.7869678499,149822400.0
2008-09-02,172.4,173.5,165.0,166.19,27884400.0,0.0,1.0,22.155802851,22.2971681824,21.2047997123,21.3577312981,195190800.0
2008-09-03,166.84,168.68,164.0,166.96,26244100.0,0.0,1.0,21.4412653576,21.6777310029,21.0762857747,21.4566870301,183708700.0
2008-09-04,165.86,167.9125,160.81,161.22,26549500.0,0.0,1.0,21.3153216987,21.5790965557,20.6663263136,20.719017028,185846500.0
2008-09-05,158.59,162.4,157.65,160.18,28103000.0,0.0,1.0,20.381025372,20.8706634745,20.2602222706,20.5853625329,196721000.0
2008-09-08,164.57,164.89,151.4585,157.92,37356400.0,0.0,1.0,21.1495387192,21.1906631792,19.4645282256,20.2949210338,261494800.0
2008-09-09,156.86,159.96,149.79,151.68,44465200.0,0.0,1.0,20.1586962599,20.5570894666,19.2501027207,19.4929940628,311256400.0
2008-09-10,152.32,154.99,148.8,151.61,34755100.0,0.0,1.0,19.5752429829,19.9183751965,19.1228739224,19.4839980872,243285700.0
2008-09-11,148.18,152.99,146.0,152.65,34683400.0,0.0,1.0,19.0431952811,19.6613473212,18.763034897,19.6176525824,242783800.0
2008-09-12,150.9099,150.9099,146.5,148.94,28322400.0,0.0,1.0,19.3940254795,19.3940254795,18.8272918658,19.1408658737,198256800.0
2008-09-15,142.03,147.69,140.36,140.36,32879800.0,0.0,1.0,18.2528345645,18.9802234516,18.0382162886,18.0382162886,230158600.0
2008-09-16,133.86,142.5,132.15,139.88,42851300.0,0.0,1.0,17.2028756939,18.3132361152,16.9831168605,17.9765295986,299959100.0
2008-09-17,138.49,138.51,127.83,127.83,42873400.0,0.0,1.0,17.7978952252,17.800465504,16.4279366499,16.4279366499,300113800.0
2008-09-18,130.57,140.0,120.68,134.09,59866200.0,0.0,1.0,16.780064839,17.9919512711,15.5090619957,17.2324338996,419063400.0
2008-09-19,142.6,144.2,136.31,140.91,51102700.0,0.0,1.0,18.326087509,18.5317098092,17.5177348411,18.1088989543,357718900.0
2008-09-22,139.94,140.25,130.66,131.05,30596900.0,0.0,1.0,17.9842404348,18.0240797555,16.7916310934,16.8417515291,214178300.0
2008-09-23,131.85,135.8,126.66,126.84,45727300.0,0.0,1.0,16.9445626792,17.4521927329,16.2775753428,16.3007078516,320091100.0
2008-09-24,127.27,130.95,125.15,128.71,37393400.0,0.0,1.0,16.3559688448,16.8289001353,16.083519297,16.541028915,261753800.0
2008-09-25,129.8,134.79,128.52,131.93,35930200.0,0.0,1.0,16.681109107,17.3223936559,16.5166112668,16.9548437942,251511400.0
2008-09-26,124.91,129.8,123.0,128.24,40230400.0,0.0,1.0,16.0526759519,16.681109107,15.807214331,16.4806273643,281612800.0
2008-09-29,119.62,119.68,100.59,105.26,93644900.0,0.0,1.0,15.3728372218,15.380548058,12.9272169883,13.5273770771,655514300.0
2008-09-30,108.25,115.0,106.3,113.66,58095800.0,0.0,1.0,13.9116337507,14.7791028298,13.6610315723,14.6068941534,406670600.0
2008-10-01,111.92,112.36,107.39,109.12,46303000.0,0.0,1.0,14.3832799019,14.4398260344,13.8011117643,14.0234408764,324121000.0
2008-10-02,108.01,108.79,100.0,100.1,57477300.0,0.0,1.0,13.8807904056,13.981031277,12.8513937651,12.8642451588,402341100.0
2008-10-03,104.0,106.5,94.65,97.07,81942800.0,0.0,1.0,13.3654495157,13.6867343598,12.1638441986,12.4748479277,573599600.0
2008-10-06,91.96,98.78,87.54,98.14,75264900.0,0.0,1.0,11.8181417063,12.6946067611,11.2501101019,12.612357841,526854300.0
2008-10-07,100.48,101.5,88.95,89.16,67099000.0,0.0,1.0,12.9130804551,13.0441646715,11.431314754,11.4583026809,469693000.0
2008-10-08,85.9125,96.33,85.68,89.79,78847900.0,0.0,1.0,11.0409536684,12.3797476139,11.0110741779,11.5392664616,551935300.0
2008-10-09,93.35,95.8,86.6,88.74,57763700.0,0.0,1.0,11.9967760797,12.3116352269,11.1293070005,11.4043268271,404345900.0
2008-10-10,85.7,100.0,85.0,96.8,79260700.0,0.0,1.0,11.0136444567,12.8513937651,10.9236847003,12.4401491646,554824900.0
2008-10-13,104.55,110.53,101.02,110.26,54967000.0,0.0,1.0,13.4361321814,14.2046455285,12.9824779815,14.1699467653,384769000.0
2008-10-14,116.26,116.4,103.14,104.08,70749800.0,0.0,1.0,14.9410303913,14.9590223425,13.2549275293,13.3757306307,495248600.0
2008-10-15,103.84,107.0,97.89,97.95,56577700.0,0.0,1.0,13.3448872856,13.7509913286,12.5802293566,12.5879401929,396043900.0
2008-10-16,99.77,103.43,91.74,101.89,70732900.0,0.0,1.0,12.8218355594,13.2921965712,11.7898686401,13.0942851072,495130300.0
2008-10-17,99.6,102.04,85.885,97.4,62936700.0,0.0,1.0,12.79998819,13.1135621979,11.0374195351,12.5172575272,440556900.0
2008-10-20,99.78,100.03,93.64,98.44,55327500.0,0.0,1.0,12.8231206988,12.8552491832,12.0340451216,12.6509120223,387292500.0
2008-10-21,96.95,97.9,91.16,91.49,78345000.0,0.0,1.0,12.4594262552,12.581514496,11.7153305562,11.7577401556,548415000.0
2008-10-22,97.37,101.25,92.93,96.87,80314600.0,0.0,1.0,12.513402109,13.0120361871,11.9428002259,12.4491451402,562202200.0
2008-10-23,96.51,99.25,91.9,98.23,59836800.0,0.0,1.0,12.4028801227,12.7550083118,11.8104308701,12.6239240954,418857600.0
2008-10-24,90.33,97.9,90.11,96.38,56787800.0,0.0,1.0,11.608663988,12.581514496,11.5803909217,12.3861733108,397514600.0
2008-10-27,95.07,97.63,91.86,92.09,43170400.0,0.0,1.0,12.2178200524,12.5468157328,11.8052903126,11.8348485182,302192800.0
2008-10-28,95.43,100.5,92.37,99.91,58361900.0,0.0,1.0,12.26408507,12.9156507339,11.8708324208,12.8398275107,408533300.0
2008-10-29,100.86,109.54,99.94,104.55,69677800.0,0.0,1.0,12.9619157514,14.0774167302,12.8436829288,13.4361321814,487744600.0
2008-10-30,108.23,112.19,107.61,111.04,58503200.0,0.0,1.0,13.9090634719,14.417978665,13.8293848306,14.2701876367,409522400.0
2008-10-31,107.4,110.78,105.14,107.59,59277000.0,0.0,1.0,13.8023969037,14.2367740129,13.5119554046,13.8268145518,414939000.0
2008-11-03,105.93,109.1,104.86,106.96,37783500.0,0.0,1.0,13.6134814153,14.0208705977,13.475971502,13.7458507711,264484500.0
2008-11-04,109.99,111.79,106.67,110.99,49952900.0,0.0,1.0,14.1352480022,14.36657309,13.7085817292,14.2637619398,349670300.0
2008-11-05,108.91,109.72,102.99,103.3,44873400.0,0.0,1.0,13.9964529495,14.100549239,13.2356504386,13.2754897593,314113800.0
2008-11-06,101.05,102.78,98.0,99.1,47109800.0,0.0,1.0,12.9863333996,13.2086625117,12.5943658898,12.7357312212,329768600.0
2008-11-07,99.24,99.85,95.72,98.24,39116200.0,0.0,1.0,12.7537231724,12.8321166744,12.3013541119,12.6252092348,273813400.0
2008-11-10,100.17,100.4,94.5,95.88,40136500.0,0.0,1.0,12.8732411345,12.9027993401,12.144567108,12.3219163419,280955500.0
2008-11-11,94.81,97.17,92.26,94.77,43733500.0,0.0,1.0,12.1844064286,12.4876993215,11.8566958876,12.1792658711,306134500.0
2008-11-12,92.43,93.24,90.01,90.12,42106300.0,0.0,1.0,11.878543257,11.9826395465,11.5675395279,11.5816760611,294744100.0
2008-11-13,89.87,96.44,86.02,96.44,66217400.0,0.0,1.0,11.5495475767,12.393884147,11.0547689167,12.393884147,463521800.0
2008-11-14,93.76,93.99,90.0,90.24,50188100.0,0.0,1.0,12.0494667941,12.0790249998,11.5662543885,11.5970977336,351316700.0
2008-11-17,88.48,90.55,87.26,88.14,41518800.0,0.0,1.0,11.3709132033,11.6369370543,11.2141261994,11.3272184645,290631600.0
2008-11-18,89.64,90.99,86.86,89.91,43203400.0,0.0,1.0,11.519989371,11.6934831868,11.1627206243,11.5546881342,302423800.0
2008-11-19,89.44,91.58,86.21,86.29,41853600.0,0.0,1.0,11.4942865835,11.76930641,11.0791865649,11.0894676799,292975200.0
2008-11-20,85.24,86.45,80.0,80.49,61314800.0,0.0,1.0,10.9545280453,11.1100299099,10.281115012,10.3440868415,429203600.0
2008-11-21,81.93,84.12,79.14,82.58,56045400.0,0.0,1.0,10.5291469117,10.8105924352,10.1705930257,10.6126809712,392317800.0
2008-11-24,85.21,94.79,84.84,92.95,51509200.0,0.0,1.0,10.9506726272,12.1818361499,10.9031224703,11.9453705046,360564400.0
2008-11-25,94.63,94.7099,88.16,90.8,44117600.0,0.0,1.0,12.1612739199,12.1715421835,11.3297887433,11.6690655387,308823200.0
2008-11-26,89.92,95.25,89.85,95.0,32137000.0,0.0,1.0,11.5559732735,12.2409525612,11.5469772979,12.2088240768,224959000.0
2008-11-28,94.7,94.76,91.86,92.67,10634800.0,0.0,1.0,12.1702698955,12.1779807318,11.8052903126,11.9093866021,74443600.0
2008-12-01,91.3,92.27,88.923,88.93,32991700.0,0.0,1.0,11.7333225075,11.857981027,11.4278448777,11.4287444753,230941900.0
2008-12-02,90.03,92.65,86.5,92.47,41025800.0,0.0,1.0,11.5701098067,11.9068163233,11.1164556068,11.8836838145,287180600.0
2008-12-03,89.4,96.23,88.8,95.9,47810000.0,0.0,1.0,11.489146026,12.3668962201,11.4120376634,12.3244866207,334670000.0
2008-12-04,94.43,95.21,89.06,91.41,38977500.0,0.0,1.0,12.1355711323,12.2358120037,11.4454512872,11.7474590406,272842500.0
2008-12-05,90.35,94.49,88.86,94.0,37278400.0,0.0,1.0,11.6112342667,12.1432819686,11.4197484996,12.0803101392,260948800.0
2008-12-08,97.28,100.8,95.8,99.72,42326500.0,0.0,1.0,12.5018358546,12.9542049152,12.3116352269,12.8154098625,296285500.0
2008-12-09,98.395,103.6,97.21,100.06,42982000.0,0.0,1.0,12.6451288951,13.3140439406,12.492839879,12.8591046013,300874000.0
2008-12-10,97.87,99.49,96.5,98.21,33501700.0,0.0,1.0,12.5776590779,12.7858516569,12.4015949833,12.6213538167,234511900.0
2008-12-11,97.35,101.24,94.83,95.0,37164900.0,0.0,1.0,12.5108318303,13.0107510477,12.1869767074,12.2088240768,260154300.0
2008-12-12,92.8,99.0,92.53,98.27,37184800.0,0.0,1.0,11.926093414,12.7228798274,11.8913946508,12.6290646529,260293600.0
2008-12-15,95.99,96.21,93.0,94.75,31848500.0,0.0,1.0,12.3360528751,12.3643259414,11.9517962015,12.1766955924,222939500.0
2008-12-16,93.98,96.48,92.75,95.43,39053800.0,0.0,1.0,12.0777398604,12.3990247045,11.9196677171,12.26408507,273376600.0
2008-12-17,91.03,91.1,88.02,89.16,46209300.0,0.0,1.0,11.6986237443,11.70761972,11.311796792,11.4583026809,323465100.0
2008-12-18,89.31,90.83,88.44,89.43,30622000.0,0.0,1.0,11.4775797716,11.6729209568,11.3657726458,11.4930014441,214354000.0
2008-12-19,90.13,90.94,88.8,90.0,28640000.0,0.0,1.0,11.5829612004,11.6870574899,11.4120376634,11.5662543885,200480000.0
2008-12-22,90.02,90.03,84.69,85.74,30169300.0,0.0,1.0,11.5688246673,11.5701098067,10.8838453796,11.0187850142,211185100.0
2008-12-23,86.87,87.87,85.9,86.38,22679700.0,0.0,1.0,11.1640057637,11.2925197014,11.0393472442,11.1010339343,158757900.0
2008-12-24,86.14,86.25,84.55,85.04,9690500.0,0.0,1.0,11.0701905892,11.0843271224,10.8658534284,10.9288252578,67833500.0
2008-12-26,86.64,87.42,85.24,85.81,11011600.0,0.0,1.0,11.134447558,11.2346884294,10.9545280453,11.0277809898,77081200.0
2008-12-29,86.52,87.62,85.07,86.61,24500000.0,0.0,1.0,11.1190258855,11.2603912169,10.9326806759,11.1305921399,171500000.0
2008-12-30,87.42,88.05,84.72,86.29,34557200.0,0.0,1.0,11.2346884294,11.3156522101,10.8877007978,11.0894676799,241900400.0
2008-12-31,85.97,87.74,85.34,85.35,21697900.0,0.0,1.0,11.0483432198,11.2758128895,10.9673794391,10.9686645785,151885300.0
2009-01-02,85.88,91.04,85.16,90.75,26643400.0,0.0,1.0,11.0367769654,11.6999088837,10.9442469303,11.6626398418,186503800.0
2009-01-05,93.17,96.18,92.71,94.58,42200300.0,0.0,1.0,11.9736435709,12.3604705232,11.9145271596,12.154848223,295402100.0
2009-01-06,95.95,97.17,92.39,93.02,46046800.0,0.0,1.0,12.3309123176,12.4876993215,11.8734026995,11.9543664803,322327600.0
2009-01-07,91.81,92.5,90.26,91.01,26894600.0,0.0,1.0,11.7988646157,11.8875392327,11.5996680123,11.6960534656,188262200.0
2009-01-08,90.43,93.15,90.04,92.7,24053600.0,0.0,1.0,11.6215153817,11.9710732921,11.5713949461,11.9132420202,168375200.0
2009-01-09,93.21,93.38,90.14,90.58,19530200.0,0.0,1.0,11.9787841284,12.0006314978,11.5842463398,11.6407924724,136711400.0
2009-01-12,90.46,90.99,87.55,88.66,22061300.0,0.0,1.0,11.6253707999,11.6934831868,11.2513952413,11.3940457121,154429100.0
2009-01-13,88.24,89.7399,86.35,87.71,28514200.0,0.0,1.0,11.3400698583,11.5328279134,11.0971785161,11.2719574713,199599400.0
2009-01-14,86.24,87.25,84.72,85.33,36488000.0,0.0,1.0,11.083041983,11.21284106,10.8877007978,10.9660942997,255416000.0
2009-01-15,80.56,84.12,80.05,83.38,65415500.0,0.0,1.0,10.3530828171,10.8105924352,10.2875407089,10.7154921213,457908500.0
2009-01-16,84.3,84.38,80.4,82.33,37415200.0,0.0,1.0,10.8337249439,10.844006059,10.3325205871,10.5805524868,261906400.0
2009-01-20,81.93,82.0,78.2,78.2,32854100.0,0.0,1.0,10.5291469117,10.5381428873,10.0497899243,10.0497899243,229978700.0
2009-01-21,79.45,82.88,79.31,82.83,38902500.0,0.0,1.0,10.2104323463,10.6512351525,10.1924403951,10.6448094556,272317500.0
2009-01-22,88.0,90.0,85.82,88.36,50340300.0,0.0,1.0,11.3092265132,11.5662543885,11.0290661292,11.3554915308,352382100.0
2009-01-23,86.81,89.87,86.5,88.36,27277500.0,0.0,1.0,11.1562949274,11.5495475767,11.1164556068,11.3554915308,190942500.0
2009-01-26,88.88,90.97,88.3,89.64,24722800.0,0.0,1.0,11.4223187784,11.6909129081,11.3477806945,11.519989371,173059600.0
2009-01-27,90.19,91.55,89.74,90.73,22072800.0,0.0,1.0,11.5906720367,11.7654509919,11.5328407648,11.660069563,154509600.0
2009-01-28,92.15,95.0,91.5,94.2,30764500.0,0.0,1.0,11.8425593545,12.2088240768,11.759025295,12.1060129267,215351500.0
2009-01-29,93.09,94.34,92.6,93.0,21168900.0,0.0,1.0,11.9633624559,12.124004878,11.9003906264,11.9517962015,148182300.0
2009-01-30,92.62,93.62,90.01,90.13,23267100.0,0.0,1.0,11.9029609052,12.0314748428,11.5675395279,11.5829612004,162869700.0
2009-02-02,89.1,92.0,88.9,91.51,19937400.0,0.0,1.0,11.4505918447,11.8232822639,11.4248890571,11.7603104344,139561800.0
